file,week,trend
Rossmann_DE_BE,2014-09-21 - 2014-09-27,53
Rossmann_DE_BE,2014-09-28 - 2014-10-04,67
Rossmann_DE_BE,2014-10-05 - 2014-10-11,67
Rossmann_DE_BE,2014-10-12 - 2014-10-18,64
Rossmann_DE_BE,2014-10-19 - 2014-10-25,75
Rossmann_DE_BE,2014-10-26 - 2014-11-01,66
Rossmann_DE_BE,2014-11-02 - 2014-11-08,74
Rossmann_DE_BE,2014-11-09 - 2014-11-15,62
Rossmann_DE_BE,2014-11-16 - 2014-11-22,67
Rossmann_DE_BE,2014-11-23 - 2014-11-29,81
Rossmann_DE_BE,2014-11-30 - 2014-12-06,83
Rossmann_DE_BE,2014-12-07 - 2014-12-13,82
Rossmann_DE_BE,2014-12-14 - 2014-12-20,94
Rossmann_DE_BE,2014-12-21 - 2014-12-27,78
Rossmann_DE_BE,2014-12-28 - 2015-01-03,74
Rossmann_DE_BE,2015-01-04 - 2015-01-10,61
Rossmann_DE_BE,2015-01-11 - 2015-01-17,60
Rossmann_DE_BE,2015-01-18 - 2015-01-24,60
Rossmann_DE_BE,2015-01-25 - 2015-01-31,68
Rossmann_DE_BE,2015-02-01 - 2015-02-07,68
Rossmann_DE_BE,2015-02-08 - 2015-02-14,61
Rossmann_DE_BE,2015-02-15 - 2015-02-21,63
Rossmann_DE_BE,2015-02-22 - 2015-02-28,51
Rossmann_DE_BE,2015-03-01 - 2015-03-07,72
Rossmann_DE_BE,2015-03-08 - 2015-03-14,57
Rossmann_DE_BE,2015-03-15 - 2015-03-21,68
Rossmann_DE_BE,2015-03-22 - 2015-03-28,56
Rossmann_DE_BE,2015-03-29 - 2015-04-04,64
Rossmann_DE_BE,2015-04-05 - 2015-04-11,58
Rossmann_DE_BE,2015-04-12 - 2015-04-18,62
Rossmann_DE_BE,2015-04-19 - 2015-04-25,56
Rossmann_DE_BE,2015-04-26 - 2015-05-02,65
Rossmann_DE_BE,2015-05-03 - 2015-05-09,69
Rossmann_DE_BE,2015-05-10 - 2015-05-16,61
Rossmann_DE_BE,2015-05-17 - 2015-05-23,61
Rossmann_DE_BE,2015-05-24 - 2015-05-30,56
Rossmann_DE_BE,2015-05-31 - 2015-06-06,72
Rossmann_DE_BE,2015-06-07 - 2015-06-13,58
Rossmann_DE_BE,2015-06-14 - 2015-06-20,72
Rossmann_DE_BE,2015-06-21 - 2015-06-27,63
Rossmann_DE_BE,2015-06-28 - 2015-07-04,77
Rossmann_DE_BE,2015-07-05 - 2015-07-11,65
Rossmann_DE_BE,2015-07-12 - 2015-07-18,75
Rossmann_DE_BE,2015-07-19 - 2015-07-25,68
Rossmann_DE_BE,2015-07-26 - 2015-08-01,81
Rossmann_DE_BE,2015-08-02 - 2015-08-08,74
Rossmann_DE_BE,2015-08-09 - 2015-08-15,65
Rossmann_DE_BE,2015-08-16 - 2015-08-22,69
Rossmann_DE_BE,2015-08-23 - 2015-08-29,62
Rossmann_DE_BE,2015-08-30 - 2015-09-05,70
Rossmann_DE_BE,2015-09-06 - 2015-09-12,57
Rossmann_DE_BE,2015-09-13 - 2015-09-19,66
Rossmann_DE_BE,2015-09-20 - 2015-09-26,59
Rossmann_DE_BE,2015-09-27 - 2015-10-03,62
Rossmann_DE_RP,2012-12-02 - 2012-12-08,45
Rossmann_DE_RP,2012-12-09 - 2012-12-15,39
Rossmann_DE_RP,2012-12-16 - 2012-12-22,60
Rossmann_DE_RP,2012-12-23 - 2012-12-29,28
Rossmann_DE_RP,2012-12-30 - 2013-01-05,36
Rossmann_DE_RP,2013-01-06 - 2013-01-12,36
Rossmann_DE_RP,2013-01-13 - 2013-01-19,39
Rossmann_DE_RP,2013-01-20 - 2013-01-26,41
Rossmann_DE_RP,2013-01-27 - 2013-02-02,38
Rossmann_DE_RP,2013-02-03 - 2013-02-09,36
Rossmann_DE_RP,2013-02-10 - 2013-02-16,43
Rossmann_DE_RP,2013-02-17 - 2013-02-23,47
Rossmann_DE_RP,2013-02-24 - 2013-03-02,40
Rossmann_DE_RP,2013-03-03 - 2013-03-09,45
Rossmann_DE_RP,2013-03-10 - 2013-03-16,37
Rossmann_DE_RP,2013-03-17 - 2013-03-23,54
Rossmann_DE_RP,2013-03-24 - 2013-03-30,53
Rossmann_DE_RP,2013-03-31 - 2013-04-06,45
Rossmann_DE_RP,2013-04-07 - 2013-04-13,43
Rossmann_DE_RP,2013-04-14 - 2013-04-20,42
Rossmann_DE_RP,2013-04-21 - 2013-04-27,44
Rossmann_DE_RP,2013-04-28 - 2013-05-04,39
Rossmann_DE_RP,2013-05-05 - 2013-05-11,42
Rossmann_DE_RP,2013-05-12 - 2013-05-18,44
Rossmann_DE_RP,2013-05-19 - 2013-05-25,38
Rossmann_DE_RP,2013-05-26 - 2013-06-01,45
Rossmann_DE_RP,2013-06-02 - 2013-06-08,40
Rossmann_DE_RP,2013-06-09 - 2013-06-15,41
Rossmann_DE_RP,2013-06-16 - 2013-06-22,49
Rossmann_DE_RP,2013-06-23 - 2013-06-29,45
Rossmann_DE_RP,2013-06-30 - 2013-07-06,55
Rossmann_DE_RP,2013-07-07 - 2013-07-13,47
Rossmann_DE_RP,2013-07-14 - 2013-07-20,52
Rossmann_DE_RP,2013-07-21 - 2013-07-27,45
Rossmann_DE_RP,2013-07-28 - 2013-08-03,36
Rossmann_DE_RP,2013-08-04 - 2013-08-10,36
Rossmann_DE_RP,2013-08-11 - 2013-08-17,41
Rossmann_DE_RP,2013-08-18 - 2013-08-24,46
Rossmann_DE_RP,2013-08-25 - 2013-08-31,51
Rossmann_DE_RP,2013-09-01 - 2013-09-07,39
Rossmann_DE_RP,2013-09-08 - 2013-09-14,39
Rossmann_DE_RP,2013-09-15 - 2013-09-21,38
Rossmann_DE_RP,2013-09-22 - 2013-09-28,44
Rossmann_DE_RP,2013-09-29 - 2013-10-05,36
Rossmann_DE_RP,2013-10-06 - 2013-10-12,44
Rossmann_DE_RP,2013-10-13 - 2013-10-19,47
Rossmann_DE_RP,2013-10-20 - 2013-10-26,34
Rossmann_DE_RP,2013-10-27 - 2013-11-02,35
Rossmann_DE_RP,2013-11-03 - 2013-11-09,44
Rossmann_DE_RP,2013-11-10 - 2013-11-16,49
Rossmann_DE_RP,2013-11-17 - 2013-11-23,47
Rossmann_DE_RP,2013-11-24 - 2013-11-30,45
Rossmann_DE_RP,2013-12-01 - 2013-12-07,55
Rossmann_DE_RP,2013-12-08 - 2013-12-14,49
Rossmann_DE_RP,2013-12-15 - 2013-12-21,58
Rossmann_DE_RP,2013-12-22 - 2013-12-28,50
Rossmann_DE_RP,2013-12-29 - 2014-01-04,43
Rossmann_DE_RP,2014-01-05 - 2014-01-11,51
Rossmann_DE_RP,2014-01-12 - 2014-01-18,35
Rossmann_DE_RP,2014-01-19 - 2014-01-25,55
Rossmann_DE_RP,2014-01-26 - 2014-02-01,49
Rossmann_DE_RP,2014-02-02 - 2014-02-08,53
Rossmann_DE_RP,2014-02-09 - 2014-02-15,38
Rossmann_DE_RP,2014-02-16 - 2014-02-22,51
Rossmann_DE_RP,2014-02-23 - 2014-03-01,38
Rossmann_DE_RP,2014-03-02 - 2014-03-08,51
Rossmann_DE_RP,2014-03-09 - 2014-03-15,37
Rossmann_DE_RP,2014-03-16 - 2014-03-22,43
Rossmann_DE_RP,2014-03-23 - 2014-03-29,28
Rossmann_DE_RP,2014-03-30 - 2014-04-05,40
Rossmann_DE_RP,2014-04-06 - 2014-04-12,41
Rossmann_DE_RP,2014-04-13 - 2014-04-19,47
Rossmann_DE_RP,2014-04-20 - 2014-04-26,40
Rossmann_DE_RP,2014-04-27 - 2014-05-03,54
Rossmann_DE_RP,2014-05-04 - 2014-05-10,53
Rossmann_DE_RP,2014-05-11 - 2014-05-17,50
Rossmann_DE_RP,2014-05-18 - 2014-05-24,59
Rossmann_DE_RP,2014-05-25 - 2014-05-31,49
Rossmann_DE_RP,2014-06-01 - 2014-06-07,45
Rossmann_DE_RP,2014-06-08 - 2014-06-14,37
Rossmann_DE_RP,2014-06-15 - 2014-06-21,57
Rossmann_DE_RP,2014-06-22 - 2014-06-28,42
Rossmann_DE_RP,2014-06-29 - 2014-07-05,49
Rossmann_DE_RP,2014-07-06 - 2014-07-12,46
Rossmann_DE_RP,2014-07-13 - 2014-07-19,67
Rossmann_DE_RP,2014-07-20 - 2014-07-26,52
Rossmann_DE_RP,2014-07-27 - 2014-08-02,70
Rossmann_DE_RP,2014-08-03 - 2014-08-09,64
Rossmann_DE_RP,2014-08-10 - 2014-08-16,65
Rossmann_DE_RP,2014-08-17 - 2014-08-23,51
Rossmann_DE_RP,2014-08-24 - 2014-08-30,51
Rossmann_DE_RP,2014-08-31 - 2014-09-06,66
Rossmann_DE_RP,2014-09-07 - 2014-09-13,51
Rossmann_DE_RP,2014-09-14 - 2014-09-20,49
Rossmann_DE_RP,2014-09-21 - 2014-09-27,49
Rossmann_DE_RP,2014-09-28 - 2014-10-04,63
Rossmann_DE_RP,2014-10-05 - 2014-10-11,64
Rossmann_DE_RP,2014-10-12 - 2014-10-18,59
Rossmann_DE_RP,2014-10-19 - 2014-10-25,63
Rossmann_DE_RP,2014-10-26 - 2014-11-01,54
Rossmann_DE_RP,2014-11-02 - 2014-11-08,69
Rossmann_DE_RP,2014-11-09 - 2014-11-15,63
Rossmann_DE_RP,2014-11-16 - 2014-11-22,54
Rossmann_DE_RP,2014-11-23 - 2014-11-29,80
Rossmann_DE_RP,2014-11-30 - 2014-12-06,81
Rossmann_DE_RP,2014-12-07 - 2014-12-13,78
Rossmann_DE_RP,2014-12-14 - 2014-12-20,100
Rossmann_DE_RP,2014-12-21 - 2014-12-27,73
Rossmann_DE_RP,2014-12-28 - 2015-01-03,65
Rossmann_DE_RP,2015-01-04 - 2015-01-10,76
Rossmann_DE_RP,2015-01-11 - 2015-01-17,59
Rossmann_DE_RP,2015-01-18 - 2015-01-24,65
Rossmann_DE_RP,2015-01-25 - 2015-01-31,72
Rossmann_DE_RP,2015-02-01 - 2015-02-07,62
Rossmann_DE_RP,2015-02-08 - 2015-02-14,67
Rossmann_DE_RP,2015-02-15 - 2015-02-21,75
Rossmann_DE_RP,2015-02-22 - 2015-02-28,67
Rossmann_DE_RP,2015-03-01 - 2015-03-07,81
Rossmann_DE_RP,2015-03-08 - 2015-03-14,71
Rossmann_DE_RP,2015-03-15 - 2015-03-21,74
Rossmann_DE_RP,2015-03-22 - 2015-03-28,60
Rossmann_DE_RP,2015-03-29 - 2015-04-04,68
Rossmann_DE_RP,2015-04-05 - 2015-04-11,71
Rossmann_DE_RP,2015-04-12 - 2015-04-18,71
Rossmann_DE_RP,2015-04-19 - 2015-04-25,72
Rossmann_DE_RP,2015-04-26 - 2015-05-02,81
Rossmann_DE_RP,2015-05-03 - 2015-05-09,74
Rossmann_DE_RP,2015-05-10 - 2015-05-16,75
Rossmann_DE_RP,2015-05-17 - 2015-05-23,81
Rossmann_DE_RP,2015-05-24 - 2015-05-30,69
Rossmann_DE_RP,2015-05-31 - 2015-06-06,75
Rossmann_DE_RP,2015-06-07 - 2015-06-13,67
Rossmann_DE_RP,2015-06-14 - 2015-06-20,83
Rossmann_DE_RP,2015-06-21 - 2015-06-27,60
Rossmann_DE_RP,2015-06-28 - 2015-07-04,66
Rossmann_DE_RP,2015-07-05 - 2015-07-11,49
Rossmann_DE_RP,2015-07-12 - 2015-07-18,57
Rossmann_DE_RP,2015-07-19 - 2015-07-25,63
Rossmann_DE_RP,2015-07-26 - 2015-08-01,66
Rossmann_DE_RP,2015-08-02 - 2015-08-08,66
Rossmann_DE_RP,2015-08-09 - 2015-08-15,66
Rossmann_DE_RP,2015-08-16 - 2015-08-22,68
Rossmann_DE_RP,2015-08-23 - 2015-08-29,58
Rossmann_DE_RP,2015-08-30 - 2015-09-05,67
Rossmann_DE_RP,2015-09-06 - 2015-09-12,55
Rossmann_DE_RP,2015-09-13 - 2015-09-19,61
Rossmann_DE_RP,2015-09-20 - 2015-09-26,61
Rossmann_DE_RP,2015-09-27 - 2015-10-03,62
Rossmann_DE_BW,2012-12-02 - 2012-12-08,68
Rossmann_DE_BW,2012-12-09 - 2012-12-15,69
Rossmann_DE_BW,2012-12-16 - 2012-12-22,71
Rossmann_DE_BW,2012-12-23 - 2012-12-29,62
Rossmann_DE_BW,2012-12-30 - 2013-01-05,61
Rossmann_DE_BW,2013-01-06 - 2013-01-12,59
Rossmann_DE_BW,2013-01-13 - 2013-01-19,47
Rossmann_DE_BW,2013-01-20 - 2013-01-26,58
Rossmann_DE_BW,2013-01-27 - 2013-02-02,47
Rossmann_DE_BW,2013-02-03 - 2013-02-09,55
Rossmann_DE_BW,2013-02-10 - 2013-02-16,55
Rossmann_DE_BW,2013-02-17 - 2013-02-23,49
Rossmann_DE_BW,2013-02-24 - 2013-03-02,49
Rossmann_DE_BW,2013-03-03 - 2013-03-09,53
Rossmann_DE_BW,2013-03-10 - 2013-03-16,60
Rossmann_DE_BW,2013-03-17 - 2013-03-23,67
Rossmann_DE_BW,2013-03-24 - 2013-03-30,63
Rossmann_DE_BW,2013-03-31 - 2013-04-06,55
Rossmann_DE_BW,2013-04-07 - 2013-04-13,63
Rossmann_DE_BW,2013-04-14 - 2013-04-20,57
Rossmann_DE_BW,2013-04-21 - 2013-04-27,69
Rossmann_DE_BW,2013-04-28 - 2013-05-04,51
Rossmann_DE_BW,2013-05-05 - 2013-05-11,66
Rossmann_DE_BW,2013-05-12 - 2013-05-18,60
Rossmann_DE_BW,2013-05-19 - 2013-05-25,56
Rossmann_DE_BW,2013-05-26 - 2013-06-01,67
Rossmann_DE_BW,2013-06-02 - 2013-06-08,51
Rossmann_DE_BW,2013-06-09 - 2013-06-15,57
Rossmann_DE_BW,2013-06-16 - 2013-06-22,69
Rossmann_DE_BW,2013-06-23 - 2013-06-29,60
Rossmann_DE_BW,2013-06-30 - 2013-07-06,56
Rossmann_DE_BW,2013-07-07 - 2013-07-13,53
Rossmann_DE_BW,2013-07-14 - 2013-07-20,65
Rossmann_DE_BW,2013-07-21 - 2013-07-27,50
Rossmann_DE_BW,2013-07-28 - 2013-08-03,57
Rossmann_DE_BW,2013-08-04 - 2013-08-10,51
Rossmann_DE_BW,2013-08-11 - 2013-08-17,68
Rossmann_DE_BW,2013-08-18 - 2013-08-24,70
Rossmann_DE_BW,2013-08-25 - 2013-08-31,63
Rossmann_DE_BW,2013-09-01 - 2013-09-07,54
Rossmann_DE_BW,2013-09-08 - 2013-09-14,60
Rossmann_DE_BW,2013-09-15 - 2013-09-21,43
Rossmann_DE_BW,2013-09-22 - 2013-09-28,55
Rossmann_DE_BW,2013-09-29 - 2013-10-05,43
Rossmann_DE_BW,2013-10-06 - 2013-10-12,58
Rossmann_DE_BW,2013-10-13 - 2013-10-19,57
Rossmann_DE_BW,2013-10-20 - 2013-10-26,60
Rossmann_DE_BW,2013-10-27 - 2013-11-02,60
Rossmann_DE_BW,2013-11-03 - 2013-11-09,64
Rossmann_DE_BW,2013-11-10 - 2013-11-16,54
Rossmann_DE_BW,2013-11-17 - 2013-11-23,67
Rossmann_DE_BW,2013-11-24 - 2013-11-30,60
Rossmann_DE_BW,2013-12-01 - 2013-12-07,71
Rossmann_DE_BW,2013-12-08 - 2013-12-14,66
Rossmann_DE_BW,2013-12-15 - 2013-12-21,80
Rossmann_DE_BW,2013-12-22 - 2013-12-28,51
Rossmann_DE_BW,2013-12-29 - 2014-01-04,71
Rossmann_DE_BW,2014-01-05 - 2014-01-11,59
Rossmann_DE_BW,2014-01-12 - 2014-01-18,64
Rossmann_DE_BW,2014-01-19 - 2014-01-25,68
Rossmann_DE_BW,2014-01-26 - 2014-02-01,58
Rossmann_DE_BW,2014-02-02 - 2014-02-08,61
Rossmann_DE_BW,2014-02-09 - 2014-02-15,62
Rossmann_DE_BW,2014-02-16 - 2014-02-22,70
Rossmann_DE_BW,2014-02-23 - 2014-03-01,61
Rossmann_DE_BW,2014-03-02 - 2014-03-08,62
Rossmann_DE_BW,2014-03-09 - 2014-03-15,46
Rossmann_DE_BW,2014-03-16 - 2014-03-22,73
Rossmann_DE_BW,2014-03-23 - 2014-03-29,56
Rossmann_DE_BW,2014-03-30 - 2014-04-05,63
Rossmann_DE_BW,2014-04-06 - 2014-04-12,64
Rossmann_DE_BW,2014-04-13 - 2014-04-19,68
Rossmann_DE_BW,2014-04-20 - 2014-04-26,59
Rossmann_DE_BW,2014-04-27 - 2014-05-03,75
Rossmann_DE_BW,2014-05-04 - 2014-05-10,66
Rossmann_DE_BW,2014-05-11 - 2014-05-17,71
Rossmann_DE_BW,2014-05-18 - 2014-05-24,64
Rossmann_DE_BW,2014-05-25 - 2014-05-31,59
Rossmann_DE_BW,2014-06-01 - 2014-06-07,77
Rossmann_DE_BW,2014-06-08 - 2014-06-14,59
Rossmann_DE_BW,2014-06-15 - 2014-06-21,70
Rossmann_DE_BW,2014-06-22 - 2014-06-28,62
Rossmann_DE_BW,2014-06-29 - 2014-07-05,76
Rossmann_DE_BW,2014-07-06 - 2014-07-12,52
Rossmann_DE_BW,2014-07-13 - 2014-07-19,71
Rossmann_DE_BW,2014-07-20 - 2014-07-26,62
Rossmann_DE_BW,2014-07-27 - 2014-08-02,75
Rossmann_DE_BW,2014-08-03 - 2014-08-09,76
Rossmann_DE_BW,2014-08-10 - 2014-08-16,68
Rossmann_DE_BW,2014-08-17 - 2014-08-23,80
Rossmann_DE_BW,2014-08-24 - 2014-08-30,69
Rossmann_DE_BW,2014-08-31 - 2014-09-06,81
Rossmann_DE_BW,2014-09-07 - 2014-09-13,65
Rossmann_DE_BW,2014-09-14 - 2014-09-20,65
Rossmann_DE_BW,2014-09-21 - 2014-09-27,56
Rossmann_DE_BW,2014-09-28 - 2014-10-04,80
Rossmann_DE_BW,2014-10-05 - 2014-10-11,65
Rossmann_DE_BW,2014-10-12 - 2014-10-18,67
Rossmann_DE_BW,2014-10-19 - 2014-10-25,67
Rossmann_DE_BW,2014-10-26 - 2014-11-01,74
Rossmann_DE_BW,2014-11-02 - 2014-11-08,80
Rossmann_DE_BW,2014-11-09 - 2014-11-15,70
Rossmann_DE_BW,2014-11-16 - 2014-11-22,69
Rossmann_DE_BW,2014-11-23 - 2014-11-29,97
Rossmann_DE_BW,2014-11-30 - 2014-12-06,88
Rossmann_DE_BW,2014-12-07 - 2014-12-13,85
Rossmann_DE_BW,2014-12-14 - 2014-12-20,93
Rossmann_DE_BW,2014-12-21 - 2014-12-27,72
Rossmann_DE_BW,2014-12-28 - 2015-01-03,75
Rossmann_DE_BW,2015-01-04 - 2015-01-10,70
Rossmann_DE_BW,2015-01-11 - 2015-01-17,74
Rossmann_DE_BW,2015-01-18 - 2015-01-24,70
Rossmann_DE_BW,2015-01-25 - 2015-01-31,93
Rossmann_DE_BW,2015-02-01 - 2015-02-07,71
Rossmann_DE_BW,2015-02-08 - 2015-02-14,68
Rossmann_DE_BW,2015-02-15 - 2015-02-21,93
Rossmann_DE_BW,2015-02-22 - 2015-02-28,61
Rossmann_DE_BW,2015-03-01 - 2015-03-07,77
Rossmann_DE_BW,2015-03-08 - 2015-03-14,73
Rossmann_DE_BW,2015-03-15 - 2015-03-21,82
Rossmann_DE_BW,2015-03-22 - 2015-03-28,70
Rossmann_DE_BW,2015-03-29 - 2015-04-04,92
Rossmann_DE_BW,2015-04-05 - 2015-04-11,78
Rossmann_DE_BW,2015-04-12 - 2015-04-18,72
Rossmann_DE_BW,2015-04-19 - 2015-04-25,82
Rossmann_DE_BW,2015-04-26 - 2015-05-02,82
Rossmann_DE_BW,2015-05-03 - 2015-05-09,79
Rossmann_DE_BW,2015-05-10 - 2015-05-16,84
Rossmann_DE_BW,2015-05-17 - 2015-05-23,81
Rossmann_DE_BW,2015-05-24 - 2015-05-30,83
Rossmann_DE_BW,2015-05-31 - 2015-06-06,94
Rossmann_DE_BW,2015-06-07 - 2015-06-13,80
Rossmann_DE_BW,2015-06-14 - 2015-06-20,100
Rossmann_DE_BW,2015-06-21 - 2015-06-27,78
Rossmann_DE_BW,2015-06-28 - 2015-07-04,79
Rossmann_DE_BW,2015-07-05 - 2015-07-11,74
Rossmann_DE_BW,2015-07-12 - 2015-07-18,84
Rossmann_DE_BW,2015-07-19 - 2015-07-25,63
Rossmann_DE_BW,2015-07-26 - 2015-08-01,92
Rossmann_DE_BW,2015-08-02 - 2015-08-08,91
Rossmann_DE_BW,2015-08-09 - 2015-08-15,83
Rossmann_DE_BW,2015-08-16 - 2015-08-22,82
Rossmann_DE_BW,2015-08-23 - 2015-08-29,68
Rossmann_DE_BW,2015-08-30 - 2015-09-05,83
Rossmann_DE_BW,2015-09-06 - 2015-09-12,66
Rossmann_DE_BW,2015-09-13 - 2015-09-19,82
Rossmann_DE_BW,2015-09-20 - 2015-09-26,68
Rossmann_DE_BW,2015-09-27 - 2015-10-03,75
Rossmann_DE_NI,2012-12-02 - 2012-12-08,76
Rossmann_DE_NI,2012-12-09 - 2012-12-15,73
Rossmann_DE_NI,2012-12-16 - 2012-12-22,84
Rossmann_DE_NI,2012-12-23 - 2012-12-29,53
Rossmann_DE_NI,2012-12-30 - 2013-01-05,51
Rossmann_DE_NI,2013-01-06 - 2013-01-12,52
Rossmann_DE_NI,2013-01-13 - 2013-01-19,39
Rossmann_DE_NI,2013-01-20 - 2013-01-26,45
Rossmann_DE_NI,2013-01-27 - 2013-02-02,43
Rossmann_DE_NI,2013-02-03 - 2013-02-09,45
Rossmann_DE_NI,2013-02-10 - 2013-02-16,43
Rossmann_DE_NI,2013-02-17 - 2013-02-23,58
Rossmann_DE_NI,2013-02-24 - 2013-03-02,50
Rossmann_DE_NI,2013-03-03 - 2013-03-09,52
Rossmann_DE_NI,2013-03-10 - 2013-03-16,50
Rossmann_DE_NI,2013-03-17 - 2013-03-23,63
Rossmann_DE_NI,2013-03-24 - 2013-03-30,57
Rossmann_DE_NI,2013-03-31 - 2013-04-06,52
Rossmann_DE_NI,2013-04-07 - 2013-04-13,55
Rossmann_DE_NI,2013-04-14 - 2013-04-20,48
Rossmann_DE_NI,2013-04-21 - 2013-04-27,53
Rossmann_DE_NI,2013-04-28 - 2013-05-04,55
Rossmann_DE_NI,2013-05-05 - 2013-05-11,51
Rossmann_DE_NI,2013-05-12 - 2013-05-18,61
Rossmann_DE_NI,2013-05-19 - 2013-05-25,51
Rossmann_DE_NI,2013-05-26 - 2013-06-01,66
Rossmann_DE_NI,2013-06-02 - 2013-06-08,55
Rossmann_DE_NI,2013-06-09 - 2013-06-15,58
Rossmann_DE_NI,2013-06-16 - 2013-06-22,62
Rossmann_DE_NI,2013-06-23 - 2013-06-29,65
Rossmann_DE_NI,2013-06-30 - 2013-07-06,54
Rossmann_DE_NI,2013-07-07 - 2013-07-13,49
Rossmann_DE_NI,2013-07-14 - 2013-07-20,55
Rossmann_DE_NI,2013-07-21 - 2013-07-27,52
Rossmann_DE_NI,2013-07-28 - 2013-08-03,60
Rossmann_DE_NI,2013-08-04 - 2013-08-10,47
Rossmann_DE_NI,2013-08-11 - 2013-08-17,53
Rossmann_DE_NI,2013-08-18 - 2013-08-24,48
Rossmann_DE_NI,2013-08-25 - 2013-08-31,53
Rossmann_DE_NI,2013-09-01 - 2013-09-07,45
Rossmann_DE_NI,2013-09-08 - 2013-09-14,47
Rossmann_DE_NI,2013-09-15 - 2013-09-21,42
Rossmann_DE_NI,2013-09-22 - 2013-09-28,50
Rossmann_DE_NI,2013-09-29 - 2013-10-05,43
Rossmann_DE_NI,2013-10-06 - 2013-10-12,50
Rossmann_DE_NI,2013-10-13 - 2013-10-19,46
Rossmann_DE_NI,2013-10-20 - 2013-10-26,48
Rossmann_DE_NI,2013-10-27 - 2013-11-02,46
Rossmann_DE_NI,2013-11-03 - 2013-11-09,53
Rossmann_DE_NI,2013-11-10 - 2013-11-16,46
Rossmann_DE_NI,2013-11-17 - 2013-11-23,58
Rossmann_DE_NI,2013-11-24 - 2013-11-30,52
Rossmann_DE_NI,2013-12-01 - 2013-12-07,60
Rossmann_DE_NI,2013-12-08 - 2013-12-14,78
Rossmann_DE_NI,2013-12-15 - 2013-12-21,88
Rossmann_DE_NI,2013-12-22 - 2013-12-28,54
Rossmann_DE_NI,2013-12-29 - 2014-01-04,54
Rossmann_DE_NI,2014-01-05 - 2014-01-11,60
Rossmann_DE_NI,2014-01-12 - 2014-01-18,51
Rossmann_DE_NI,2014-01-19 - 2014-01-25,62
Rossmann_DE_NI,2014-01-26 - 2014-02-01,50
Rossmann_DE_NI,2014-02-02 - 2014-02-08,57
