file,week,trend
Rossmann_DE_NI,2014-02-09 - 2014-02-15,47
Rossmann_DE_NI,2014-02-16 - 2014-02-22,57
Rossmann_DE_NI,2014-02-23 - 2014-03-01,49
Rossmann_DE_NI,2014-03-02 - 2014-03-08,62
Rossmann_DE_NI,2014-03-09 - 2014-03-15,45
Rossmann_DE_NI,2014-03-16 - 2014-03-22,60
Rossmann_DE_NI,2014-03-23 - 2014-03-29,49
Rossmann_DE_NI,2014-03-30 - 2014-04-05,58
Rossmann_DE_NI,2014-04-06 - 2014-04-12,56
Rossmann_DE_NI,2014-04-13 - 2014-04-19,64
Rossmann_DE_NI,2014-04-20 - 2014-04-26,55
Rossmann_DE_NI,2014-04-27 - 2014-05-03,64
Rossmann_DE_NI,2014-05-04 - 2014-05-10,68
Rossmann_DE_NI,2014-05-11 - 2014-05-17,52
Rossmann_DE_NI,2014-05-18 - 2014-05-24,58
Rossmann_DE_NI,2014-05-25 - 2014-05-31,47
Rossmann_DE_NI,2014-06-01 - 2014-06-07,59
Rossmann_DE_NI,2014-06-08 - 2014-06-14,52
Rossmann_DE_NI,2014-06-15 - 2014-06-21,73
Rossmann_DE_NI,2014-06-22 - 2014-06-28,59
Rossmann_DE_NI,2014-06-29 - 2014-07-05,71
Rossmann_DE_NI,2014-07-06 - 2014-07-12,57
Rossmann_DE_NI,2014-07-13 - 2014-07-19,64
Rossmann_DE_NI,2014-07-20 - 2014-07-26,63
Rossmann_DE_NI,2014-07-27 - 2014-08-02,75
Rossmann_DE_NI,2014-08-03 - 2014-08-09,74
Rossmann_DE_NI,2014-08-10 - 2014-08-16,68
Rossmann_DE_NI,2014-08-17 - 2014-08-23,78
Rossmann_DE_NI,2014-08-24 - 2014-08-30,62
Rossmann_DE_NI,2014-08-31 - 2014-09-06,75
Rossmann_DE_NI,2014-09-07 - 2014-09-13,63
Rossmann_DE_NI,2014-09-14 - 2014-09-20,66
Rossmann_DE_NI,2014-09-21 - 2014-09-27,58
Rossmann_DE_NI,2014-09-28 - 2014-10-04,70
Rossmann_DE_NI,2014-10-05 - 2014-10-11,56
Rossmann_DE_NI,2014-10-12 - 2014-10-18,61
Rossmann_DE_NI,2014-10-19 - 2014-10-25,64
Rossmann_DE_NI,2014-10-26 - 2014-11-01,62
Rossmann_DE_NI,2014-11-02 - 2014-11-08,68
Rossmann_DE_NI,2014-11-09 - 2014-11-15,62
Rossmann_DE_NI,2014-11-16 - 2014-11-22,66
Rossmann_DE_NI,2014-11-23 - 2014-11-29,81
Rossmann_DE_NI,2014-11-30 - 2014-12-06,82
Rossmann_DE_NI,2014-12-07 - 2014-12-13,82
Rossmann_DE_NI,2014-12-14 - 2014-12-20,100
Rossmann_DE_NI,2014-12-21 - 2014-12-27,78
Rossmann_DE_NI,2014-12-28 - 2015-01-03,65
Rossmann_DE_NI,2015-01-04 - 2015-01-10,63
Rossmann_DE_NI,2015-01-11 - 2015-01-17,62
Rossmann_DE_NI,2015-01-18 - 2015-01-24,55
Rossmann_DE_NI,2015-01-25 - 2015-01-31,68
Rossmann_DE_NI,2015-02-01 - 2015-02-07,67
Rossmann_DE_NI,2015-02-08 - 2015-02-14,58
Rossmann_DE_NI,2015-02-15 - 2015-02-21,67
Rossmann_DE_NI,2015-02-22 - 2015-02-28,56
Rossmann_DE_NI,2015-03-01 - 2015-03-07,66
Rossmann_DE_NI,2015-03-08 - 2015-03-14,56
Rossmann_DE_NI,2015-03-15 - 2015-03-21,61
Rossmann_DE_NI,2015-03-22 - 2015-03-28,62
Rossmann_DE_NI,2015-03-29 - 2015-04-04,63
Rossmann_DE_NI,2015-04-05 - 2015-04-11,62
Rossmann_DE_NI,2015-04-12 - 2015-04-18,65
Rossmann_DE_NI,2015-04-19 - 2015-04-25,58
Rossmann_DE_NI,2015-04-26 - 2015-05-02,74
Rossmann_DE_NI,2015-05-03 - 2015-05-09,69
Rossmann_DE_NI,2015-05-10 - 2015-05-16,60
Rossmann_DE_NI,2015-05-17 - 2015-05-23,61
Rossmann_DE_NI,2015-05-24 - 2015-05-30,59
Rossmann_DE_NI,2015-05-31 - 2015-06-06,68
Rossmann_DE_NI,2015-06-07 - 2015-06-13,61
Rossmann_DE_NI,2015-06-14 - 2015-06-20,71
Rossmann_DE_NI,2015-06-21 - 2015-06-27,68
Rossmann_DE_NI,2015-06-28 - 2015-07-04,86
Rossmann_DE_NI,2015-07-05 - 2015-07-11,72
Rossmann_DE_NI,2015-07-12 - 2015-07-18,86
Rossmann_DE_NI,2015-07-19 - 2015-07-25,77
Rossmann_DE_NI,2015-07-26 - 2015-08-01,86
Rossmann_DE_NI,2015-08-02 - 2015-08-08,80
Rossmann_DE_NI,2015-08-09 - 2015-08-15,82
Rossmann_DE_NI,2015-08-16 - 2015-08-22,84
Rossmann_DE_NI,2015-08-23 - 2015-08-29,71
Rossmann_DE_NI,2015-08-30 - 2015-09-05,76
Rossmann_DE_NI,2015-09-06 - 2015-09-12,69
Rossmann_DE_NI,2015-09-13 - 2015-09-19,74
Rossmann_DE_NI,2015-09-20 - 2015-09-26,70
Rossmann_DE_NI,2015-09-27 - 2015-10-03,68
Rossmann_DE_SH,2012-12-02 - 2012-12-08,82
Rossmann_DE_SH,2012-12-09 - 2012-12-15,82
Rossmann_DE_SH,2012-12-16 - 2012-12-22,100
Rossmann_DE_SH,2012-12-23 - 2012-12-29,53
Rossmann_DE_SH,2012-12-30 - 2013-01-05,65
Rossmann_DE_SH,2013-01-06 - 2013-01-12,72
Rossmann_DE_SH,2013-01-13 - 2013-01-19,57
Rossmann_DE_SH,2013-01-20 - 2013-01-26,61
Rossmann_DE_SH,2013-01-27 - 2013-02-02,43
Rossmann_DE_SH,2013-02-03 - 2013-02-09,68
Rossmann_DE_SH,2013-02-10 - 2013-02-16,51
Rossmann_DE_SH,2013-02-17 - 2013-02-23,66
Rossmann_DE_SH,2013-02-24 - 2013-03-02,51
Rossmann_DE_SH,2013-03-03 - 2013-03-09,55
Rossmann_DE_SH,2013-03-10 - 2013-03-16,48
Rossmann_DE_SH,2013-03-17 - 2013-03-23,58
Rossmann_DE_SH,2013-03-24 - 2013-03-30,51
Rossmann_DE_SH,2013-03-31 - 2013-04-06,53
Rossmann_DE_SH,2013-04-07 - 2013-04-13,59
Rossmann_DE_SH,2013-04-14 - 2013-04-20,64
Rossmann_DE_SH,2013-04-21 - 2013-04-27,65
Rossmann_DE_SH,2013-04-28 - 2013-05-04,46
Rossmann_DE_SH,2013-05-05 - 2013-05-11,52
Rossmann_DE_SH,2013-05-12 - 2013-05-18,61
Rossmann_DE_SH,2013-05-19 - 2013-05-25,49
Rossmann_DE_SH,2013-05-26 - 2013-06-01,54
Rossmann_DE_SH,2013-06-02 - 2013-06-08,58
Rossmann_DE_SH,2013-06-09 - 2013-06-15,50
Rossmann_DE_SH,2013-06-16 - 2013-06-22,74
Rossmann_DE_SH,2013-06-23 - 2013-06-29,63
Rossmann_DE_SH,2013-06-30 - 2013-07-06,77
Rossmann_DE_SH,2013-07-07 - 2013-07-13,53
Rossmann_DE_SH,2013-07-14 - 2013-07-20,75
Rossmann_DE_SH,2013-07-21 - 2013-07-27,66
Rossmann_DE_SH,2013-07-28 - 2013-08-03,77
Rossmann_DE_SH,2013-08-04 - 2013-08-10,70
Rossmann_DE_SH,2013-08-11 - 2013-08-17,72
Rossmann_DE_SH,2013-08-18 - 2013-08-24,64
Rossmann_DE_SH,2013-08-25 - 2013-08-31,76
Rossmann_DE_SH,2013-09-01 - 2013-09-07,55
Rossmann_DE_SH,2013-09-08 - 2013-09-14,70
Rossmann_DE_SH,2013-09-15 - 2013-09-21,48
Rossmann_DE_SH,2013-09-22 - 2013-09-28,68
Rossmann_DE_SH,2013-09-29 - 2013-10-05,47
Rossmann_DE_SH,2013-10-06 - 2013-10-12,65
Rossmann_DE_SH,2013-10-13 - 2013-10-19,66
Rossmann_DE_SH,2013-10-20 - 2013-10-26,68
Rossmann_DE_SH,2013-10-27 - 2013-11-02,64
Rossmann_DE_SH,2013-11-03 - 2013-11-09,75
Rossmann_DE_SH,2013-11-10 - 2013-11-16,65
Rossmann_DE_SH,2013-11-17 - 2013-11-23,76
Rossmann_DE_SH,2013-11-24 - 2013-11-30,66
Rossmann_DE_SH,2013-12-01 - 2013-12-07,77
Rossmann_DE_SH,2013-12-08 - 2013-12-14,71
Rossmann_DE_SH,2013-12-15 - 2013-12-21,91
Rossmann_DE_SH,2013-12-22 - 2013-12-28,54
Rossmann_DE_SH,2013-12-29 - 2014-01-04,56
Rossmann_DE_SH,2014-01-05 - 2014-01-11,59
Rossmann_DE_SH,2014-01-12 - 2014-01-18,55
Rossmann_DE_SH,2014-01-19 - 2014-01-25,59
Rossmann_DE_SH,2014-01-26 - 2014-02-01,46
Rossmann_DE_SH,2014-02-02 - 2014-02-08,66
Rossmann_DE_SH,2014-02-09 - 2014-02-15,48
Rossmann_DE_SH,2014-02-16 - 2014-02-22,62
Rossmann_DE_SH,2014-02-23 - 2014-03-01,54
Rossmann_DE_SH,2014-03-02 - 2014-03-08,55
Rossmann_DE_SH,2014-03-09 - 2014-03-15,38
Rossmann_DE_SH,2014-03-16 - 2014-03-22,63
Rossmann_DE_SH,2014-03-23 - 2014-03-29,53
Rossmann_DE_SH,2014-03-30 - 2014-04-05,56
Rossmann_DE_SH,2014-04-06 - 2014-04-12,38
Rossmann_DE_SH,2014-04-13 - 2014-04-19,62
Rossmann_DE_SH,2014-04-20 - 2014-04-26,54
Rossmann_DE_SH,2014-04-27 - 2014-05-03,67
Rossmann_DE_SH,2014-05-04 - 2014-05-10,62
Rossmann_DE_SH,2014-05-11 - 2014-05-17,47
Rossmann_DE_SH,2014-05-18 - 2014-05-24,67
Rossmann_DE_SH,2014-05-25 - 2014-05-31,56
Rossmann_DE_SH,2014-06-01 - 2014-06-07,73
Rossmann_DE_SH,2014-06-08 - 2014-06-14,50
Rossmann_DE_SH,2014-06-15 - 2014-06-21,61
Rossmann_DE_SH,2014-06-22 - 2014-06-28,47
Rossmann_DE_SH,2014-06-29 - 2014-07-05,70
Rossmann_DE_SH,2014-07-06 - 2014-07-12,63
Rossmann_DE_SH,2014-07-13 - 2014-07-19,85
Rossmann_DE_SH,2014-07-20 - 2014-07-26,65
Rossmann_DE_SH,2014-07-27 - 2014-08-02,72
Rossmann_DE_SH,2014-08-03 - 2014-08-09,65
Rossmann_DE_SH,2014-08-10 - 2014-08-16,69
Rossmann_DE_SH,2014-08-17 - 2014-08-23,76
Rossmann_DE_SH,2014-08-24 - 2014-08-30,68
Rossmann_DE_SH,2014-08-31 - 2014-09-06,75
Rossmann_DE_SH,2014-09-07 - 2014-09-13,52
Rossmann_DE_SH,2014-09-14 - 2014-09-20,74
Rossmann_DE_SH,2014-09-21 - 2014-09-27,45
Rossmann_DE_SH,2014-09-28 - 2014-10-04,60
Rossmann_DE_SH,2014-10-05 - 2014-10-11,58
Rossmann_DE_SH,2014-10-12 - 2014-10-18,62
Rossmann_DE_SH,2014-10-19 - 2014-10-25,72
Rossmann_DE_SH,2014-10-26 - 2014-11-01,58
Rossmann_DE_SH,2014-11-02 - 2014-11-08,67
Rossmann_DE_SH,2014-11-09 - 2014-11-15,75
Rossmann_DE_SH,2014-11-16 - 2014-11-22,65
Rossmann_DE_SH,2014-11-23 - 2014-11-29,84
Rossmann_DE_SH,2014-11-30 - 2014-12-06,87
Rossmann_DE_SH,2014-12-07 - 2014-12-13,89
Rossmann_DE_SH,2014-12-14 - 2014-12-20,92
Rossmann_DE_SH,2014-12-21 - 2014-12-27,67
Rossmann_DE_SH,2014-12-28 - 2015-01-03,59
Rossmann_DE_SH,2015-01-04 - 2015-01-10,77
Rossmann_DE_SH,2015-01-11 - 2015-01-17,56
Rossmann_DE_SH,2015-01-18 - 2015-01-24,55
Rossmann_DE_SH,2015-01-25 - 2015-01-31,65
Rossmann_DE_SH,2015-02-01 - 2015-02-07,56
Rossmann_DE_SH,2015-02-08 - 2015-02-14,47
Rossmann_DE_SH,2015-02-15 - 2015-02-21,55
Rossmann_DE_SH,2015-02-22 - 2015-02-28,55
Rossmann_DE_SH,2015-03-01 - 2015-03-07,62
Rossmann_DE_SH,2015-03-08 - 2015-03-14,57
Rossmann_DE_SH,2015-03-15 - 2015-03-21,68
Rossmann_DE_SH,2015-03-22 - 2015-03-28,54
Rossmann_DE_SH,2015-03-29 - 2015-04-04,61
Rossmann_DE_SH,2015-04-05 - 2015-04-11,58
Rossmann_DE_SH,2015-04-12 - 2015-04-18,68
Rossmann_DE_SH,2015-04-19 - 2015-04-25,51
Rossmann_DE_SH,2015-04-26 - 2015-05-02,72
Rossmann_DE_SH,2015-05-03 - 2015-05-09,58
Rossmann_DE_SH,2015-05-10 - 2015-05-16,59
Rossmann_DE_SH,2015-05-17 - 2015-05-23,62
Rossmann_DE_SH,2015-05-24 - 2015-05-30,66
Rossmann_DE_SH,2015-05-31 - 2015-06-06,64
Rossmann_DE_SH,2015-06-07 - 2015-06-13,61
Rossmann_DE_SH,2015-06-14 - 2015-06-20,69
Rossmann_DE_SH,2015-06-21 - 2015-06-27,56
Rossmann_DE_SH,2015-06-28 - 2015-07-04,94
Rossmann_DE_SH,2015-07-05 - 2015-07-11,71
Rossmann_DE_SH,2015-07-12 - 2015-07-18,79
Rossmann_DE_SH,2015-07-19 - 2015-07-25,64
Rossmann_DE_SH,2015-07-26 - 2015-08-01,84
Rossmann_DE_SH,2015-08-02 - 2015-08-08,77
Rossmann_DE_SH,2015-08-09 - 2015-08-15,69
Rossmann_DE_SH,2015-08-16 - 2015-08-22,79
Rossmann_DE_SH,2015-08-23 - 2015-08-29,73
Rossmann_DE_SH,2015-08-30 - 2015-09-05,80
Rossmann_DE_SH,2015-09-06 - 2015-09-12,74
Rossmann_DE_SH,2015-09-13 - 2015-09-19,74
Rossmann_DE_SH,2015-09-20 - 2015-09-26,59
Rossmann_DE_SH,2015-09-27 - 2015-10-03,51
Rossmann_DE_HE,2012-12-02 - 2012-12-08,79
Rossmann_DE_HE,2012-12-09 - 2012-12-15,85
Rossmann_DE_HE,2012-12-16 - 2012-12-22,95
Rossmann_DE_HE,2012-12-23 - 2012-12-29,59
Rossmann_DE_HE,2012-12-30 - 2013-01-05,61
Rossmann_DE_HE,2013-01-06 - 2013-01-12,73
Rossmann_DE_HE,2013-01-13 - 2013-01-19,54
Rossmann_DE_HE,2013-01-20 - 2013-01-26,64
Rossmann_DE_HE,2013-01-27 - 2013-02-02,50
Rossmann_DE_HE,2013-02-03 - 2013-02-09,56
Rossmann_DE_HE,2013-02-10 - 2013-02-16,52
Rossmann_DE_HE,2013-02-17 - 2013-02-23,66
Rossmann_DE_HE,2013-02-24 - 2013-03-02,53
Rossmann_DE_HE,2013-03-03 - 2013-03-09,59
Rossmann_DE_HE,2013-03-10 - 2013-03-16,57
Rossmann_DE_HE,2013-03-17 - 2013-03-23,70
Rossmann_DE_HE,2013-03-24 - 2013-03-30,62
Rossmann_DE_HE,2013-03-31 - 2013-04-06,61
Rossmann_DE_HE,2013-04-07 - 2013-04-13,58
Rossmann_DE_HE,2013-04-14 - 2013-04-20,44
Rossmann_DE_HE,2013-04-21 - 2013-04-27,63
Rossmann_DE_HE,2013-04-28 - 2013-05-04,62
Rossmann_DE_HE,2013-05-05 - 2013-05-11,65
Rossmann_DE_HE,2013-05-12 - 2013-05-18,59
Rossmann_DE_HE,2013-05-19 - 2013-05-25,53
Rossmann_DE_HE,2013-05-26 - 2013-06-01,64
Rossmann_DE_HE,2013-06-02 - 2013-06-08,61
Rossmann_DE_HE,2013-06-09 - 2013-06-15,55
Rossmann_DE_HE,2013-06-16 - 2013-06-22,68
Rossmann_DE_HE,2013-06-23 - 2013-06-29,57
Rossmann_DE_HE,2013-06-30 - 2013-07-06,61
Rossmann_DE_HE,2013-07-07 - 2013-07-13,60
Rossmann_DE_HE,2013-07-14 - 2013-07-20,72
Rossmann_DE_HE,2013-07-21 - 2013-07-27,65
Rossmann_DE_HE,2013-07-28 - 2013-08-03,73
Rossmann_DE_HE,2013-08-04 - 2013-08-10,62
Rossmann_DE_HE,2013-08-11 - 2013-08-17,71
Rossmann_DE_HE,2013-08-18 - 2013-08-24,60
Rossmann_DE_HE,2013-08-25 - 2013-08-31,67
Rossmann_DE_HE,2013-09-01 - 2013-09-07,63
Rossmann_DE_HE,2013-09-08 - 2013-09-14,69
Rossmann_DE_HE,2013-09-15 - 2013-09-21,60
Rossmann_DE_HE,2013-09-22 - 2013-09-28,55
Rossmann_DE_HE,2013-09-29 - 2013-10-05,56
Rossmann_DE_HE,2013-10-06 - 2013-10-12,65
Rossmann_DE_HE,2013-10-13 - 2013-10-19,55
Rossmann_DE_HE,2013-10-20 - 2013-10-26,69
Rossmann_DE_HE,2013-10-27 - 2013-11-02,63
Rossmann_DE_HE,2013-11-03 - 2013-11-09,68
Rossmann_DE_HE,2013-11-10 - 2013-11-16,57
Rossmann_DE_HE,2013-11-17 - 2013-11-23,71
Rossmann_DE_HE,2013-11-24 - 2013-11-30,71
Rossmann_DE_HE,2013-12-01 - 2013-12-07,69
Rossmann_DE_HE,2013-12-08 - 2013-12-14,80
Rossmann_DE_HE,2013-12-15 - 2013-12-21,100
Rossmann_DE_HE,2013-12-22 - 2013-12-28,70
Rossmann_DE_HE,2013-12-29 - 2014-01-04,67
Rossmann_DE_HE,2014-01-05 - 2014-01-11,72
Rossmann_DE_HE,2014-01-12 - 2014-01-18,53
Rossmann_DE_HE,2014-01-19 - 2014-01-25,63
Rossmann_DE_HE,2014-01-26 - 2014-02-01,62
Rossmann_DE_HE,2014-02-02 - 2014-02-08,71
Rossmann_DE_HE,2014-02-09 - 2014-02-15,64
Rossmann_DE_HE,2014-02-16 - 2014-02-22,76
Rossmann_DE_HE,2014-02-23 - 2014-03-01,59
Rossmann_DE_HE,2014-03-02 - 2014-03-08,74
Rossmann_DE_HE,2014-03-09 - 2014-03-15,50
Rossmann_DE_HE,2014-03-16 - 2014-03-22,72
Rossmann_DE_HE,2014-03-23 - 2014-03-29,59
Rossmann_DE_HE,2014-03-30 - 2014-04-05,71
Rossmann_DE_HE,2014-04-06 - 2014-04-12,57
Rossmann_DE_HE,2014-04-13 - 2014-04-19,66
Rossmann_DE_HE,2014-04-20 - 2014-04-26,58
Rossmann_DE_HE,2014-04-27 - 2014-05-03,81
Rossmann_DE_HE,2014-05-04 - 2014-05-10,69
Rossmann_DE_HE,2014-05-11 - 2014-05-17,63
Rossmann_DE_HE,2014-05-18 - 2014-05-24,69
Rossmann_DE_HE,2014-05-25 - 2014-05-31,65
Rossmann_DE_HE,2014-06-01 - 2014-06-07,68
Rossmann_DE_HE,2014-06-08 - 2014-06-14,64
Rossmann_DE_HE,2014-06-15 - 2014-06-21,79
Rossmann_DE_HE,2014-06-22 - 2014-06-28,58
Rossmann_DE_HE,2014-06-29 - 2014-07-05,89
Rossmann_DE_HE,2014-07-06 - 2014-07-12,65
Rossmann_DE_HE,2014-07-13 - 2014-07-19,74
Rossmann_DE_HE,2014-07-20 - 2014-07-26,61
Rossmann_DE_HE,2014-07-27 - 2014-08-02,80
Rossmann_DE_HE,2014-08-03 - 2014-08-09,77
Rossmann_DE_HE,2014-08-10 - 2014-08-16,71
Rossmann_DE_HE,2014-08-17 - 2014-08-23,75
Rossmann_DE_HE,2014-08-24 - 2014-08-30,70
Rossmann_DE_HE,2014-08-31 - 2014-09-06,74
Rossmann_DE_HE,2014-09-07 - 2014-09-13,63
Rossmann_DE_HE,2014-09-14 - 2014-09-20,73
Rossmann_DE_HE,2014-09-21 - 2014-09-27,57
Rossmann_DE_HE,2014-09-28 - 2014-10-04,69
Rossmann_DE_HE,2014-10-05 - 2014-10-11,71
Rossmann_DE_HE,2014-10-12 - 2014-10-18,59
Rossmann_DE_HE,2014-10-19 - 2014-10-25,74
Rossmann_DE_HE,2014-10-26 - 2014-11-01,61
Rossmann_DE_HE,2014-11-02 - 2014-11-08,82
Rossmann_DE_HE,2014-11-09 - 2014-11-15,69
Rossmann_DE_HE,2014-11-16 - 2014-11-22,68
Rossmann_DE_HE,2014-11-23 - 2014-11-29,84
Rossmann_DE_HE,2014-11-30 - 2014-12-06,88
Rossmann_DE_HE,2014-12-07 - 2014-12-13,88
Rossmann_DE_HE,2014-12-14 - 2014-12-20,93
Rossmann_DE_HE,2014-12-21 - 2014-12-27,84
Rossmann_DE_HE,2014-12-28 - 2015-01-03,66
Rossmann_DE_HE,2015-01-04 - 2015-01-10,76
Rossmann_DE_HE,2015-01-11 - 2015-01-17,71
Rossmann_DE_HE,2015-01-18 - 2015-01-24,69
Rossmann_DE_HE,2015-01-25 - 2015-01-31,84
Rossmann_DE_HE,2015-02-01 - 2015-02-07,77
Rossmann_DE_HE,2015-02-08 - 2015-02-14,69
Rossmann_DE_HE,2015-02-15 - 2015-02-21,73
Rossmann_DE_HE,2015-02-22 - 2015-02-28,62
Rossmann_DE_HE,2015-03-01 - 2015-03-07,75
Rossmann_DE_HE,2015-03-08 - 2015-03-14,70
Rossmann_DE_HE,2015-03-15 - 2015-03-21,75
Rossmann_DE_HE,2015-03-22 - 2015-03-28,63
Rossmann_DE_HE,2015-03-29 - 2015-04-04,79
Rossmann_DE_HE,2015-04-05 - 2015-04-11,68
Rossmann_DE_HE,2015-04-12 - 2015-04-18,73
Rossmann_DE_HE,2015-04-19 - 2015-04-25,61
Rossmann_DE_HE,2015-04-26 - 2015-05-02,72
Rossmann_DE_HE,2015-05-03 - 2015-05-09,77
Rossmann_DE_HE,2015-05-10 - 2015-05-16,62
Rossmann_DE_HE,2015-05-17 - 2015-05-23,76
Rossmann_DE_HE,2015-05-24 - 2015-05-30,60
Rossmann_DE_HE,2015-05-31 - 2015-06-06,88
Rossmann_DE_HE,2015-06-07 - 2015-06-13,71
Rossmann_DE_HE,2015-06-14 - 2015-06-20,85
Rossmann_DE_HE,2015-06-21 - 2015-06-27,69
Rossmann_DE_HE,2015-06-28 - 2015-07-04,82
Rossmann_DE_HE,2015-07-05 - 2015-07-11,76
Rossmann_DE_HE,2015-07-12 - 2015-07-18,90
Rossmann_DE_HE,2015-07-19 - 2015-07-25,68
Rossmann_DE_HE,2015-07-26 - 2015-08-01,91
Rossmann_DE_HE,2015-08-02 - 2015-08-08,85
Rossmann_DE_HE,2015-08-09 - 2015-08-15,82
Rossmann_DE_HE,2015-08-16 - 2015-08-22,86
Rossmann_DE_HE,2015-08-23 - 2015-08-29,76
Rossmann_DE_HE,2015-08-30 - 2015-09-05,91
Rossmann_DE_HE,2015-09-06 - 2015-09-12,67
Rossmann_DE_HE,2015-09-13 - 2015-09-19,81
Rossmann_DE_HE,2015-09-20 - 2015-09-26,69
Rossmann_DE_HE,2015-09-27 - 2015-10-03,75
Rossmann_DE_ST,2012-12-02 - 2012-12-08,100
Rossmann_DE_ST,2012-12-09 - 2012-12-15,87
Rossmann_DE_ST,2012-12-16 - 2012-12-22,83
Rossmann_DE_ST,2012-12-23 - 2012-12-29,56
Rossmann_DE_ST,2012-12-30 - 2013-01-05,60
Rossmann_DE_ST,2013-01-06 - 2013-01-12,72
Rossmann_DE_ST,2013-01-13 - 2013-01-19,49
Rossmann_DE_ST,2013-01-20 - 2013-01-26,64
Rossmann_DE_ST,2013-01-27 - 2013-02-02,42
Rossmann_DE_ST,2013-02-03 - 2013-02-09,79
Rossmann_DE_ST,2013-02-10 - 2013-02-16,54
Rossmann_DE_ST,2013-02-17 - 2013-02-23,73
Rossmann_DE_ST,2013-02-24 - 2013-03-02,56
Rossmann_DE_ST,2013-03-03 - 2013-03-09,57
Rossmann_DE_ST,2013-03-10 - 2013-03-16,53
Rossmann_DE_ST,2013-03-17 - 2013-03-23,71
Rossmann_DE_ST,2013-03-24 - 2013-03-30,74
Rossmann_DE_ST,2013-03-31 - 2013-04-06,65
Rossmann_DE_ST,2013-04-07 - 2013-04-13,71
Rossmann_DE_ST,2013-04-14 - 2013-04-20,56
Rossmann_DE_ST,2013-04-21 - 2013-04-27,72
Rossmann_DE_ST,2013-04-28 - 2013-05-04,56
Rossmann_DE_ST,2013-05-05 - 2013-05-11,62
Rossmann_DE_ST,2013-05-12 - 2013-05-18,64
Rossmann_DE_ST,2013-05-19 - 2013-05-25,52
Rossmann_DE_ST,2013-05-26 - 2013-06-01,59
Rossmann_DE_ST,2013-06-02 - 2013-06-08,43
Rossmann_DE_ST,2013-06-09 - 2013-06-15,48
Rossmann_DE_ST,2013-06-16 - 2013-06-22,81
Rossmann_DE_ST,2013-06-23 - 2013-06-29,56
